program_id,fact_type,value,evidence_url
759,application,市役所1階の高齢者支援課の窓口へ直接、または郵送で申請書を提出する（申請先は福祉保健部高齢者支援課在宅療養推進担当）。主な必要書類は、申請書、聴力検査の結果（検査日から3か月以内）、医師意見書（作成日から6か月以内）、所得確認書類、販売店の見積書の写し。,https://www.city.fuchu.tokyo.jp/kenko/korenokata/koreisha/hochouki.html
808,application,市役所「おもや」3階の子育て応援課育成係の窓口、郵送、またはオンライン（電子申請）で申請できる。主な必要書類は、子どもの医療保険加入状況の確認書類、申請者の口座番号、地方税関係情報取得に係る同意書、生計中心者・配偶者・児童のマイナンバーがわかるものおよび身元確認書類。,https://www.city.fuchu.tokyo.jp/kosodate/shussan/teate_josei/kodomoiryoshokisettei.html
809,application,オンライン（電子申請）で申し込む。市立小中学校の児童生徒には学校から案内が配布され、私立学校や他市公立学校に通う場合はページの二次元コードから申し込む（申請先は教育部学務保健課）。申込時に必要な証明書類を準備してオンラインで申請する。,https://www.city.fuchu.tokyo.jp/kosodate/kyoiku/shogakukin/syugaku.html
926,application,子育て応援課育成係の窓口で申請する（交付申込書は同課に用意）。主な必要書類は、医療保険の加入状況確認書類、戸籍謄本、口座番号がわかるもの、同意書、マイナンバーがわかるものおよび身元確認書類。児童扶養手当と同時に申請する場合は添付書類の提出を省略できる。,https://www.city.fuchu.tokyo.jp/kosodate/shussan/teate_josei/iryohi.html
927,application,子ども家庭部子育て応援課の窓口で認定請求書を提出して申請する。主な必要書類は、認定請求書、戸籍謄本、父・母または養育者名義の口座番号がわかるもの、申請者・配偶者・児童・扶養義務者のマイナンバーがわかるものおよび身元確認書類。,https://www.city.fuchu.tokyo.jp/kosodate/shussan/teate_josei/jidofuyou0801.html
927,condition,18歳に達する日以後の最初の3月31日まで（政令で定める程度の障害がある場合は20歳未満）の児童を養育する父・母または養育者が対象。離婚、父母の死亡、障害年金1級程度の障害、生死不明、1年以上の遺棄・拘禁、婚外子などの要件に該当する必要がある。扶養親族数に応じた所得制限があり、限度額を超えると手当の一部または全部が支給停止となる。,https://www.city.fuchu.tokyo.jp/kosodate/shussan/teate_josei/jidofuyou0801.html
928,application,子育て応援課育成係の窓口で認定請求書を提出して申請する。主な必要書類は、認定請求書、申請者（保護者）および児童の戸籍謄本、健康保険証の写し、口座番号がわかるもの、地方税関係情報取得に係る同意書、マイナンバーおよび身元確認書類、印鑑（該当者は身体障害者手帳または診断書）。,https://www.city.fuchu.tokyo.jp/kosodate/shussan/teate_josei/ikuseteateshotoku.html
928,condition,"市内に住所があり、18歳になった最初の3月31日までの児童を監護し生計を主として維持しているひとり親家庭等の保護者が対象。離婚、父母の死亡、障害年金1級程度、生死不明、遺棄、拘禁、婚外子などの要件に該当する児童を対象とする。所得制限があり、扶養親族0人で所得3,661,000円以上の場合は対象外となる。",https://www.city.fuchu.tokyo.jp/kosodate/shussan/teate_josei/ikuseteateshotoku.html
929,application,郵送、来所（持参）、またはLoGoフォーム（オンライン）で申請を受け付ける（申請先は府中市役所おもや2階の福祉保健部生活福祉課）。主な必要書類は、交付申請書（様式1）と宣誓書（様式2）、本人確認書類の写し、設置状況や製造年月がわかる写真、賃貸物件の場合は承諾書（様式3）、該当する場合は住民税課税証明書。,https://www.city.fuchu.tokyo.jp/kenko/fukushi/okomari/ac10.html
929,condition,世帯全員が令和7年度もしくは令和8年度の住民税非課税または均等割のみ課税の世帯、または児童扶養手当受給世帯の世帯主が対象。住宅にエアコンが未設置、故障による交換が必要、または製造年月から15年以上経過している場合が要件となる。,https://www.city.fuchu.tokyo.jp/kenko/fukushi/okomari/ac10.html
930,condition,介護保険サービスの利用者で、次の4要件すべてに該当する方が対象。生活保護を受給していないこと、介護保険料の未納による給付額減額期間中でないこと、住民税が本人非課税であること、世帯に合計所得金額150万円を超える方がいないこと。対象は指定の26種類のサービスの利用に限られる。,https://www.city.fuchu.tokyo.jp/kenko/hoken/kakusyukegen/sitankeigen.html
